s3c	Mokolo	CM		12	10.74244	13.80227	275239
s3b	Biu	NG	105	27	10.61285	12.19458	95005
vqm	Khatanga	RU	Greem Bell Air Base		81.16670227	64.58329773	0
kt8	Zambezi	ZM		06	-13.54323	23.10467	7074
kt9	Kalengwa	ZM		06	-13.46586	25.00271	7574
kt4	Namwala	ZM		07	-15.75042	26.43839	4450
kt5	Mazabuka	ZM		07	-15.85601	27.748	64006
kt7	Mumbwa	ZM		02	-14.98293	27.0619	19086
kt0	Senanga	ZM		01	-16.11667	23.26667	10005
kt1	Mulobezi	ZM	Mulobezi Airport		-16.7670002	25.18300056	0
kt2	Mongu	ZM		01	-15.24835	23.12741	52534
kt3	Kaoma	ZM		01	-14.78333	24.8	14212
ktx	Chipata	ZM		03	-13.63333	32.65	85963
kty	Mpika	ZM		10	-11.83431	31.45287	28445
ktz	Mzimba	MW	15	N	-11.9	33.6	19308
ktt	Serenje	ZM		02	-13.23251	30.23522	8779
ktu	Mufulira	ZM		08	-12.54982	28.24071	120500
ktv	Samfya	ZM		04	-11.36491	29.55652	20470
ktw	Nansolo	ZM	Lukuzi Airport		-12.81190014	32.06489944	0
ktp	Tete	MZ		08	-16.15639	33.58667	129316
ktq	Petauke	ZM		03	-14.24264	31.3253	19296
ktr	Chadiza	ZM		03	-14.06779	32.43917	3690
kts	Kitwe	ZM		08	-12.80243	28.21323	400914
ktm	Nyimba	ZM		03	-14.55656	30.8149	1336
ktn	Mount Darwin	ZW		03	-16.77251	31.58381	6349
kth	Kafue	ZM		09	-15.76911	28.18136	47554
ktj	Karoi	ZW		05	-16.80993	29.69247	25030
ktk	Lusaka	ZM		09	-15.40669	28.28713	1267440
ktd	Kasempa	ZM		06	-13.45836	25.8338	5622
kte	Kalulushi	ZM		08	-12.84151	28.09479	66575
ktf	Kansanshi	ZM		06	-12.09514	26.42727	40705
ktg	Lubumbashi	CD		05	-11.66089	27.47938	1373770
ktb	Lumbala	AO	Lumbala Airport	GGC	-12.63987732	22.5868206	0
ktc	Mwinilunga	ZM		06	-11.73584	24.42926	13798
s39	Garoua	CM		13	9.30143	13.39771	436899
s38	Jimeta	NG	2004	35	9.27949	12.45819	248148
s35	Bozoum	CF	8299286	13	6.31933	16.37992	40201
d95	Bocon Airport	VE	Bocon Airport		6.599999905	-62.73333359	0
udx	Tikhvin	RU		42	59.64511	33.52937	62075
udy	Pitkyaranta	RU		28	61.5734	31.47915	13090
d91	La Centella Airport	VE	La Centella Airport		6.94166708	-65.89167023	0
s33	Ngaoundéré	CM		10	7.32765	13.58472	231357
s32	Ganye	NG	2003	35	8.43497	12.05107	15178
jx1	Port-aux-Français	TF		03	-49.35	70.21667	45
tse	Jodhpur	IN	113	24	26.26841	73.00594	921476
t0f	Hobyo	SO		10	5.3505	48.5268	12564
t0c	Ceelbuur	SO		05	4.68501	46.6176	9031
t0b	Beledweyne	SO		07	4.73583	45.20361	55410
wzx	Preobrazheniye	RU		59	42.90117	133.9043	9113
wzy	Arsen’yev	RU		59	44.15254	133.27791	58700
wzv	Ussuriysk	RU		59	43.80291	131.94578	157068
wzw	Nakhodka	RU		59	42.81384	132.87348	146920
wzt	Vladivostok	RU		59	43.10562	131.87353	587022
wzu	Mudanjiang	CN		08	44.58333	129.6	665915
wzs	Yanji	CN		05	42.9075	129.50778	326957
41u	Antartica	AQ	Unión Glaciar Airport		-79.777778	-83.320833	0
41w	Antartica	AQ	Patriot Hills Airport		-80.31829834	-81.30809784	0
wzk	Chongjin	KP		17	41.79556	129.77583	327000
us4	Jakalapaa Airport	FI	Jakalapaa Airport		68.71140289	25.75279999	0
wzf	Minzhu	CN		05	43.72145	127.33401	123018
wzg	Zhenzhushan	CN		08	44.89247	128.33096	0
wzd	Huadian	CN		05	42.96333	126.74778	139047
wze	Dunhua	CN		05	43.3725	128.2425	148844
wzb	Changling	CN		05	44.26532	124.00045	55841
wzc	Changchun	CN	2038176	05	43.88	125.32278	4193073
wz8	Siping	CN		05	43.16143	124.37785	555609
wz9	Meihekou	CN		05	42.52722	125.67528	99419
wz6	Kanggye-si	KP		01	40.96946	126.58523	209530
wz7	Hyesan-si	KP		13	41.40167	128.17778	192680
wz4	Hamhŭng	KP		03	39.91833	127.53639	559056
wz5	Yuktae-dong	KP		03	40.02472	128.15972	76427
wz2	Fushun	CN		19	41.85583	123.92333	1400646
wz3	Baishan	CN		05	41.93853	126.41965	183880
wz0	Dandong	CN		19	40.12917	124.39472	631973
wz1	Anju	KP		15	39.61778	125.66472	50196
t02	Mogadishu	SO		02	2.03711	45.34375	2587183
t09	Ceeldheer	SO		05	3.84878	47.18064	26562
t08	Buulobarde	SO		07	3.85375	45.56744	16928
c2r	Bonner-West Riverside	US	063	MT	46.87669	-113.88678	1663
c2s	Trail	CA		02	49.09983	-117.70223	9707
c2p	Butte	US	093	MT	46.00382	-112.53474	34190
c2q	Missoula	US	063	MT	46.87215	-113.994	66788
c2v	Cranbrook	CA		02	49.49991	-115.76879	18610
c2w	Kalispell	US	029	MT	48.19579	-114.31291	19927
c2t	Sandpoint	US	017	ID	48.27659	-116.55325	7365
c2u	Nelson	CA		02	49.49985	-117.28553	9813
c2z	Lethbridge	CA		01	49.69999	-112.81856	70617
c2x	Cardston	CA		01	49.19998	-113.3019	3654
c2y	Fernie	CA		02	49.49996	-115.06871	5019
c2b	Vancouver	CA		02	49.24966	-123.11934	600000
c2c	Agassiz	CA		02	49.23298	-121.76926	4738
c2f	Penticton	CA		02	49.48062	-119.58584	37721
c2g	Okanagan	CA		02	50.36386	-119.34997	297601
c2d	Oliver	CA		02	49.18306	-119.5524	4647
c2e	Omak	US	047	WA	48.41099	-119.52755	4845
c2j	Grangeville	US	049	ID	45.92655	-116.12237	3141
c2k	Spokane	US	063	WA	47.65966	-117.42908	208916
c2h	Lewiston Orchards	US	069	ID	46.38044	-116.97543	31422
c2n	Hamilton	US	081	MT	46.24687	-114.16037	4348
c2m	Orofino	US	035	ID	46.47935	-116.25514	3142
vd1	Uspenka	RU		78	56.80158	69.22702	3217
vd0	Golyshmanovo	RU		78	56.3979	68.37279	13424
vd3	Turtas	RU		78	58.93867	69.13393	5050
vd2	Tobol’sk	RU		78	58.19807	68.25457	113800
v9v	Kalachinsk	RU		54	55.05286	74.57511	24059
v9w	Kupino	RU		53	54.36635	77.29805	16333
c22	Tacoma	US	053	WA	47.25288	-122.44429	198397
c23	Seattle	US	033	WA	47.60621	-122.33207	608660
c20	Portland	US	051	OR	45.52345	-122.67621	583776
c21	The Dalles	US	065	OR	45.59456	-121.17868	13620
c26	Yakima	US	077	WA	46.60207	-120.5059	91067
c27	Moses Lake	US	025	WA	47.13014	-119.27808	20366
c24	Sunnyside	US	077	WA	46.32374	-120.00865	15858
c25	Kennewick	US	005	WA	46.21125	-119.13723	73917
c28	Surrey	CA		02	49.10635	-122.82509	394976
c29	Abbotsford	CA	5957659	02	49.05798	-122.25257	151683
v9z	Kuybyshev	RU		53	55.44753	78.32181	48308
8j1	Kure Atoll	US	Kure Airport		28.38920021	-178.2969971	0
6dq	Concordia	AR	30015	08	-31.39296	-58.02089	145210
6dp	Durazno	UY		05	-33.38056	-56.52361	33926
6ds	San Justo	AR	82112	21	-30.78913	-60.59189	21809
6du	Tostado	AR	82077	21	-29.23202	-61.76917	14000
6dt	Esquina	AR	18049	06	-30.01444	-59.52719	26399
6dw	Curuzú Cuatiá	AR	18035	06	-29.79171	-58.0546	36390
6dv	Reconquista	AR	82049	21	-29.15	-59.65	90184
6dy	San Lorenzo	AR	18126	06	-28.13306	-58.76733	47626
6dx	Uruguaiana	BR	4322400	23	-29.75472	-57.08833	123480
6dz	Itaqui	BR	4310603	23	-29.12528	-56.55306	34631
6dc	San Fernando del Valle de Catamarca	AR	10049	02	-28.46957	-65.78524	188812
6db	La Rioja	AR	46014	12	-29.41105	-66.85067	162620
6de	Morteros	AR	14140	05	-30.71164	-61.99862	15129
6dd	Deán Funes	AR	14049	05	-30.42036	-64.34984	20164
6dg	Añatuya	AR	86077	22	-28.46064	-62.83472	20261
6df	Villa Ojo de Agua	AR	86126	22	-29.50003	-63.69377	5832
6dh	Rosario	AR	82084	21	-32.94682	-60.63932	1173533
6dk	Santa Fe de la Vera Cruz	AR	82063	21	-31.63333	-60.7	489505
6dj	San Nicolás de los Arroyos	AR	06763	01	-33.33578	-60.22523	127742
6dm	Santa Elena	AR	30070	08	-30.94768	-59.78696	18410
6dn	Gualeguaychú	AR	30056	08	-33.00937	-58.51722	78676
7v5	Jamestown	SH		02	-15.93872	-5.71675	637
6d1	Villa Mercedes	AR	74035	19	-33.67571	-65.45783	96781
6d0	San Luis	AR	74056	19	-33.29501	-66.33563	183982
6d3	Villa Dolores	AR	14133	05	-31.94585	-65.18958	28009
6d2	Ulapes	AR	46091	12	-31.57362	-66.2365	0
6d5	Villa María	AR	14042	05	-32.40751	-63.24016	92453
6d4	Río Cuarto	AR	14098	05	-33.13067	-64.34992	153757
6d7	San Francisco	AR	14140	05	-31.42797	-62.08266	59062
6d6	Córdoba	AR	14014	05	-31.4135	-64.18105	1428214
6d9	Cruz del Eje	AR	14028	05	-30.72644	-64.80387	28166
6d8	Chamical	AR	46035	12	-30.36002	-66.31399	13383
th9	Hafar Al Atk Airport	SA	Hafar Al Atk Airport		25.99340057	46.5367012	0
th8	Al Arţāwīyah	SA		10	26.50526	45.34437	9152
th7	Al Ahsa Airport	SA	Al Ahsa Airport	HOF	25.2852993	49.48519897	0
th6	Khurais Airport	SA	Khurais Airport		25.06959915	48.19490051	0
th3	Riyadh	SA		10	24.68773	46.72185	4205961
th2	Marāt	SA		10	25.07007	45.46147	8885
th1	Hawtah Airport	SA	Hawtah Airport		22.96780014	46.8995018	0
thz	Bandar-e Khamīr	IR		11	26.9521	55.5851	0
thy	Gerāsh	IR		07	27.6652	54.1371	25316
thx	Sharjah	AE		06	25.33737	55.41206	543733
thw	Kīsh	IR		11	26.55778	54.01944	20922
thv	Mohr	IR		07	27.5552	52.8836	0
thu	Deyr	IR		22	27.8399	51.9378	0
ths	Umm Şalāl Muḩammad	QA		09	25.41524	51.40647	29391
thr	Dubai	AE		03	25.0657	55.17128	1137347
thq	Abu Dhabi	AE		01	24.46667	54.36667	603492
thp	Lekhwair Airport	OM	Lekhwair Airport	LKW	22.80498468	55.37336826	0
thn	Muzayri‘	AE		01	23.14355	53.7881	10000
thm	Ar Ruways	AE		01	24.11028	52.73056	16000
thk	Doha	QA		01	25.27932	51.52245	344939
thj	Khalfan Airport	SA	Khalfan Airport		22.71010017	53.28120041	0
thg	Al Jubayl	SA		06	27.01122	49.65825	237274
thf	As Saffānīyah	SA		06	27.97083	48.73	7014
the	Dammam	SA		06	26.43442	50.10326	768602
thc	Ipsa 3 Airport	SA	Ipsa 3 Airport		27.95420074	46.74259949	0
thb	Ḩajrat al Khinbish	SA		06	27.78248	45.03675	1488
rn1	Cape Wessels Airport	AU	Cape Wessels Airport		-11	136.75	0
rn7	Merauke-Papua Island	ID	Mopah Airport	MKQ	-8.520290375	140.4179993	0
u4c	Oseberg C Platform	NO	Oseberg C Platform		60.60779953	2.77444005	0
u4f	Oseberg A Platform	NO	Oseberg A Platform		60.49140167	2.825560093	0
u4g	Florø	NO	1401	15	61.59957	5.0328	8230
u4d	Ula Platform	NO	Ula Platform		59.1108017	2.845829964	0
u4e	Bergen	NO	1201	07	60.39299	5.32415	213585
u4j	Lemvig	DK	665	18	56.54856	8.31019	7330
u4k	Stavanger	NO	1103	14	58.97005	5.73332	121610
u4n	Viborg	DK	791	18	56.45319	9.40201	34831
u4m	Kristiansand	NO	1001	19	58.14671	7.9956	63814
qx2	Semuda	ID		13	-2.8617	112.9732	0
qx3	Banjarmasin	ID		12	-3.31987	114.59075	572837
u4p	Aalborg	DK	851	19	57.048	9.9187	122219
u4q	Arendal	NO	0906	02	58.46151	8.77253	30916
u4v	Sogndal	NO	1420	15	61.22908	7.09674	6700
u4w	Skien	NO	0806	17	59.20962	9.60897	50595
u4t	Dalen	NO	0833	17	59.44499	8.00492	801
u4u	Førde	NO	1432	15	61.45217	5.85717	8510
u4z	Hamar	NO	0403	06	60.7945	11.06798	29479
qx8	Sampit	ID		13	-2.5315	112.9496	66053
qx9	Palangkaraya	ID		13	-2.20833	113.91667	148139
rnk	Morehead	PG		06	-8.71065	141.63668	2246
rnj	Thursday Island	AU	36950	04	-10.57937	142.21686	2610
rnn	Murray Island	AU	Murray Island Airport	MYI	-9.916669846	144.0549927	0
rnm	Daru	PG		06	-9.07786	143.20893	15214
vdp	Severnoye	RU		53	56.34912	78.36189	5373
rng	Tanah Merah	ID		36	-6.09756	140.30649	0
rnf	Eci	ID		36	-6.12382	139.15365	0
rne	Muting	ID		36	-7.30759	140.55782	0
rnd	Kimaam	ID		36	-7.98507	138.84689	0
rnz	Goroka	PG		09	-6.08336	145.38735	18503
rny	Mount Hagen	PG	2090408	16	-5.85746	144.23058	33623
rnx	Kerema	PG		02	-7.96309	145.77851	5646
rns	Aiambak	PG	Aiambak Airport	AIH	-7.342777778	141.2675	0
vdu	Surgut	RU		32	61.25	73.41667	300367
rnq	Kiwai Island	PG	Kiwai Airport	KWX	-8.6883	143.618	0
rnw	Wowobo	PG	Wowobo Airstrip		-7.3405	144.5477	0
rnv	Tari	PG		21	-5.9022	142.93511	8186
rnu	Kiunga	PG		06	-6.12193	141.29061	11536
rnt	Dewara	PG	Dewara Airstrip		-8.3802	142.4475	0
qxb	Kuala Kurun	ID	Kuala Kurun		-1.1277	113.8746	0
qxc	Puruk Cahu	ID		13	-0.58333	114.58333	0
qxf	Sendawar	ID		14	-0.23639	115.69472	0
qxg	City of Balikpapan	ID		14	-1.24204	116.89419	700000
qxd	Barabai	ID		12	-2.58333	115.38333	60192
qxj	Watampone	ID		38	-4.5386	120.3279	81629
qxk	Polewali	ID		41	-3.4324	119.3435	58190
qxh	Makassar	ID		38	-5.14861	119.43194	1321717
vdv	Langepas	RU		32	61.25439	75.2124	40000
qxn	Rumbia	ID		22	-4.62767	122.00472	0
qxm	Parepare	ID		38	-4.0135	119.6255	140000
qxr	Kendari	ID		22	-3.9778	122.51507	195006
qxs	Mamuju	ID		41	-2.68056	118.88611	15000
qxp	Katabu	ID		22	-4.9333	122.5167	42750
qxq	Unaaha	ID	7471	22	-3.8539	122.042	0
qxv	Palu	ID		21	-0.90833	119.87083	282431
qxw	Malili	ID		38	-2.6351	121.0948	0
qxt	Wotu	ID		38	-2.5906	120.804	0
u45	Cecilie Helideck	DK	Cecilie Helideck		56.40211487	4.75961113	0
qxz	Luwuk	ID	7202	21	-0.9516	122.7875	47778
qxx	Banggai	ID		21	-1.5887	123.4992	0
qxy	Ampana	ID		21	-0.8692	121.5747	0
f18	Angling Lake	CA	Wapekeka Airport	YAX	53.8492012	-89.57939911	0
vdz	Strezhevoy	RU		75	60.7333	77.5889	44784
zcp	Amchitka Island	US	Amchitka Army Airfield	AHT	51.37777778	179.2591667	0
ykb	Khatanga	RU		91	71.98002	102.47111	3205
d6n	Coro	VE		11	11.4045	-69.67344	195227
s6j	Mongo	TD		05	12.18441	18.69303	27763
d6h	Maicao	CO	44430	17	11.38321	-72.24321	130348
s6h	Bitkine	TD		05	11.9801	18.2138	18495
d6j	Airport Punta Espada	CO	Airport Punta Espada		12.075256	-71.125725	0
s6d	Mao	TD		06	14.12116	15.3103	18031
ykp	Olenyok	RU	Olenyoksky District (undefined)	63	68.50472	112.4485	2265
s6x	Iriba	TD		02	15.11667	22.25	1100
s6w	Biltine	TD		02	14.53333	20.91667	11000
s6r	Geneina	SD		47	13.45262	22.44725	162981
d6p	Kralendijk	BQ		BO	12.15	-68.26667	3081
s6p	Goz Beïda	TD		25	12.22484	21.41034	1000
s6q	Abéché	TD		12	13.82916	20.8324	74188
zc7	Attu	US	Casco Cove Coast Guard Station	ATU	52.82839966	173.1799927	0
s69	Nguigmi	NE		02	14.24953	13.10921	17897
s66	Bol	TD		07	13.45861	14.71472	11700
s67	Massakory	TD		18	12.996	15.72927	15406
s64	N'Djamena	TD		15	12.10672	15.0444	721081
s65	Dourbali	TD		15	11.80909	15.86323	17682
s62	Geidam	NG	706	44	12.89439	11.92649	41367
s63	Monguno	NG	123	27	12.67059	13.61224	20297
s60	Daura	NG	705	44	11.5541	11.406	78277
s61	Maiduguri	NG	124	27	11.84692	13.15712	1112449
kv6	Mutuáli	MZ		06	-14.87056	37.00444	30523
kv7	Nampula	MZ		06	-15.11646	39.2666	388526
kv4	Alto Molocue	MZ	Alto Molocue Airport	AME	-15.61027778	37.68138889	0
kv2	Balaka	MW	26	S	-14.97928	34.95575	18902
kv3	Zomba	MW	23	S	-15.38596	35.3188	80932
kv0	Blantyre	MW	24	S	-15.78499	35.00854	584877
kv1	Mulanje	MW	29	S	-16.03163	35.5	16483
kv8	Lilongwe	MW	11	C	-13.96692	33.78725	646750
kv9	Lichinga	MZ		07	-13.31278	35.24056	109839
kvf	Mbesa Mission	TZ	Mbesa Airport		-11.331675	37.067816	0
kvg	Masuguru	TZ	0906	11	-11.36667	38.41667	7946
kvd	Marrupa	MZ	Marrupa Airport		-13.22509956	37.55210114	0
kve	Montepuez	MZ		01	-13.12556	38.99972	72279
kvb	Mzuzu	MW	15	N	-11.46556	34.02071	175345
kvk	Nacala	MZ		06	-14.56257	40.68538	224795
kvh	António Enes	MZ		06	-16.2325	39.90861	74624
kvu	Mocímboa	MZ		01	-11.31667	40.35	27909
kvs	Pemba	MZ		01	-12.97395	40.51775	108737
kvp	Besalampy Airport	MG	Besalampy Airport	BPY	-16.7445303	44.48248386	0
kvz	Moutsamoudou	KM		01	-12.16672	44.39944	23594
kvy	Moroni	KM		02	-11.70216	43.25506	42872
dbh	Macapá	BR	Fazenda Parabúfalos Airport		1.019440055	-50.21390152	0
szb	Simferopol	UA	8449684	11	44.95719	34.11079	336460
7jg	Itaberaba	BR	2914703	05	-12.5275	-40.30694	47301
gu9	Olonkinbyen	SJ	2211	22	70.9221	-8.7187	14
7jd	Livramento do Brumado	BR	2919504	05	-13.65145	-41.84564	19914
c78	[Duplicate] Déline Airport	CA	[Duplicate] Déline Airport		65.21109772	-123.435997	0
7je	Jequié	BR	2918001	05	-13.85875	-40.08512	127475
dbe	Saint-Georges-de-l'Oyapock	GF	973	GF	3.9	-51.8	2742
dbd	Camopi	GF	973	GF	3.16887	-52.33525	1295
7jv	Estância	BR	2802106	28	-11.26833	-37.43833	55654
7ju	Feira de Santana	BR	2910800	05	-12.26667	-38.96667	481911
7js	Salvador	BR	2927408	05	-12.97111	-38.51083	2711840
e6x	Praia	CV		14	14.93152	-23.51254	113364
e6y	Vila da Ribeira Brava	CV		22	16.61667	-24.3	5324
e6z	Santa Maria	CV		08	16.6	-22.9	17231
e6w	Cova Figueira	CV		24	14.89054	-24.29343	15350
9zp	Jacksonville	US	137	IL	39.73394	-90.22901	19446
9zq	Cedar Rapids	US	113	IA	42.00833	-91.64407	126326
9zr	Davenport	US	163	IA	41.52364	-90.57764	99685
9zs	Spencer	US	041	IA	43.14136	-95.14444	11233
9zt	Mason City	US	033	IA	43.15357	-93.20104	28079
9zu	Hutchinson	US	085	MN	44.88774	-94.36971	14178
9zv	Minneapolis	US	053	MN	44.97997	-93.26384	382578
9zw	Waterloo	US	013	IA	42.49276	-92.34296	68406
9zx	Dubuque	US	061	IA	42.50056	-90.66457	57637
9zy	Rochester	US	109	MN	44.02163	-92.4699	106769
9zz	La Crosse	US	063	WI	43.80136	-91.23958	51320
fbc	Fogo	CA	Fogo Airport		49.65750122	-54.23749924	0
fbb	Lewisporte	CA		05	49.24993	-55.04816	2935
9zb	Pierre	US	065	SD	44.36832	-100.35097	13646
9zc	Chamberlain	US	015	SD	43.81083	-99.33066	2387
9zd	Yankton	US	135	SD	42.87111	-97.39728	14454
9ze	Sioux Falls	US	099	SD	43.54997	-96.70033	153888
9zf	Watertown	US	029	SD	44.89941	-97.11507	21482
fbd	Bonavista	CA		05	48.64989	-53.11474	3658
9zh	Saint Joseph	US	021	MO	39.76861	-94.84663	76780
9zj	Chillicothe	US	117	MO	39.79529	-93.55244	9515
9zk	Carroll	US	027	IA	42.06582	-94.86693	10103
9zm	Des Moines	US	153	IA	41.60054	-93.60911	203433
9zn	Quincy	US	001	IL	39.9356	-91.40987	40633
c4u	Hyland	CA	Hyland Airport		61.52389908	-128.2689972	0
c4w	Liard River Airport	CA	Liard River Airport		59.51666641	-126.3666687	0
c4p	Ingenika	CA	Ingenika Airport		56.79059982	-124.8970032	0
c4q	Muncho Lake/Mile 462 Seaplane Base	CA	Muncho Lake/Mile 462 Seaplane Base		59.00999832	-125.7740021	0
c4s	Watson Lake	CA		12	60.06349	-128.70893	1547
c4x	Beaver River Airport	CA	Beaver River Airport		59.97150805	-124.2032719	0
c4y	Virginia Falls Seaplane Base	CA	Virginia Falls Seaplane Base		61.59999847	-125.75	0
c4z	Prairie Creek	CA	Prairie Creek Airport		61.56470108	-124.8150024	0
c4d	Pine Lake	CA	Pine Lake		60.10309982	-130.9340057	0
c4f	Tintina (Conwest) Airport	CA	Tintina (Conwest) Airport		61.08333206	-131.2166595	0
c4g	Finlayson Lake	CA	Finlayson Lake Airport		61.69139862	-130.7740021	0
c4b	Livingstone Airport	CA	Livingstone Airport		61.36666489	-134.3666687	0
c4c	Ketza River Airport	CA	Ketza River Airport		61.84999847	-132.3000031	0
c4n	Finbow Airport	CA	Finbow Airport		57.26666641	-125.4499969	0
c4h	Kluakaz Airport	CA	Kluakaz Airport		57.11666489	-128.6666718	0
c4j	Chipmunk Airport	CA	Chipmunk Airport		56.71666718	-127.8333359	0
9z0	McCook	US	145	NE	40.20195	-100.62571	7698
fb2	Saint-Pierre	PM		97502	46.77914	-56.1773	6200
9z2	North Platte	US	111	NE	41.12389	-100.76542	24733
9z3	Broken Bow	US	041	NE	41.40195	-99.63928	3559
9z4	Hastings	US	001	NE	40.58612	-98.38839	24907
fb6	St. John's	CA		05	47.56494	-52.70931	99182
9z6	Grand Island	US	079	NE	40.92501	-98.34201	48520
9z7	Omaha	US	055	NE	41.25626	-95.94043	408958
9z8	Winner	US	123	SD	43.37667	-99.85901	2897
9z9	O'Neill	US	089	NE	42.45778	-98.64759	3705
fb9	Clarenville-Shoal Harbour	CA		05	48.1805	-53.96982	3478
fb8	Grand Falls-Windsor	CA		05	48.93324	-55.66492	12076
c44	Scud River Airport	CA	Scud River Airport		57.28333282	-131.8333282	0
c45	Burrage Creek Airport	CA	Burrage Creek Airport		57.26666641	-130.25	0
c46	Sheslay Airport	CA	Sheslay Airport		58.26666641	-131.7833405	0
c47	Klappan River Airport	CA	Klappan River Airport		57.78333282	-129.6166687	0
c40	Port Protection	US	Port Protection Seaplane Base		56.3288002	-133.6100006	0
c41	Petersburg	US	280	AK	56.8125	-132.95556	2948
c42	Juneau	US	110	AK	58.30194	-134.41972	31275
c43	Muddy Lake Airport	CA	Muddy Lake Airport		58.20000076	-132.3166656	0
c48	Atlin Seaplane Base	CA	Atlin Seaplane Base		59.56669998	-133.7169952	0
c49	Teslin	CA	Teslin Airport	YZW	60.17279816	-132.7429962	0
t51	Sharurah Airport	SA	Sharurah Airport	SHW	17.46689987	47.12139893	0
spx	Livorno	IT	LI	16	43.54427	10.32615	153773
spy	Genoa	IT	GE	08	44.4264	8.91519	580223
spz	Florence	IT	FI	16	43.77925	11.24626	349296
spq	Ajaccio	FR	2A	94	41.92723	8.73462	54364
sps	Toulon	FR	83	93	43.11667	5.93333	168701
spt	Antibes	FR	06	93	43.56241	7.12777	76393
spu	Grasse	FR	06	93	43.66667	6.91667	47581
spv	Nice	FR	06	93	43.70313	7.26608	338620
spw	Bastia	FR	2B	94	42.70278	9.45	41001
7pn	João Câmara	BR	2405801	22	-5.5375	-35.81972	19885
7ph	Quixadá	BR	2311306	06	-4.97139	-39.01528	49328
spm	Porto Torres	IT	SS	14	40.83375	8.40531	21653
7pj	Mossoró	BR	2408003	22	-5.1875	-37.34417	202005
7pk	Fortaleza	BR	2304400	06	-3.71722	-38.54306	2400000
dxf	Halifax	CA		07	44.64533	-63.57239	359111
spb	Montauban	FR	82	76	44.01667	1.35	52434
spc	Toulouse	FR	31	76	43.60426	1.44367	433055
dxc	Greenwood	CA		07	44.97413	-64.93169	6915
spe	Marseille	FR	13	93	43.29695	5.38107	794811
spf	Montpellier	FR	34	76	43.61092	3.87723	248252
spg	Nîmes	FR	30	76	43.83333	4.35	148236
sp8	Tarbes	FR	65	76	43.23333	0.08333	52106
sp9	Carcassonne	FR	11	76	43.21667	2.35	49600
7p8	São Luís	BR	2111300	13	-2.52972	-44.30278	917237
7p9	Barreirinhas	BR	2101707	13	-2.75556	-42.82591	17437
7p4	Piripiri	BR	2208403	20	-4.27333	-41.77694	44864
7p5	Crateús	BR	2304103	06	-5.17833	-40.6775	52933
7p6	Parnaíba	BR	2207702	20	-2.90472	-41.77667	138008
7p7	Sobral	BR	2312908	06	-3.68611	-40.34972	157996
7p0	Codó	BR	2103307	13	-4.45528	-43.88556	83288
7p1	Teresina	BR	2211001	20	-5.08917	-42.80194	744512
7p2	Itapecuru Mirim	BR	2105401	13	-3.3925	-44.35861	34943
7p3	Chapadinha	BR	2103208	13	-3.74167	-43.36028	40804
ghu	Summit Station	GL	Gisp Ice Landing Strip		72.56666565	-38.46666718	0
tj1	Al Jahrā’	KW		05	29.3375	47.65806	24281
tj0	Al Qayşūmah	SA		06	28.31117	46.12729	20685
tj3	Basrah	IQ	99534	02	30.50852	47.7804	2600000
tj2	Nasiriyah	IQ	Ali Air Base		30.93580055	46.09009933	0
tj5	Khārk	IR		22	29.26139	50.33056	8196
tj4	Al Aḩmadī	KW		04	29.07694	48.08389	637411
tj7	Behbahān	IR		15	30.5959	50.2417	79327
tj6	Al Başrah al Qadīmah	IQ	99534	02	30.50316	47.81507	2015483
tj9	Al ‘Amārah	IQ	99610	14	31.83561	47.14483	323302
tj8	An Nāşirīyah	IQ	98855	09	31.05799	46.25726	400249
7j4	Araçuaí	BR	3103405	15	-16.84972	-42.07028	22005
7j5	Almenara	BR	3101706	15	-16.18361	-40.69444	29333
7j2	Itacarambi	BR	3132107	15	-15.10222	-44.09194	13084
7j3	Guanambi	BR	2911709	05	-14.22333	-42.78139	58877
7j0	Montes Claros	BR	3143302	15	-16.735	-43.86167	332379
7j1	Janaúba	BR	3135100	15	-15.8025	-43.30889	56572
tjc	Īlām	IR		10	33.6374	46.4227	140940
tjb	Al Kūt	IQ	99132	16	32.5128	45.81817	315162
tje	Masjed Soleymān	IR		15	31.9364	49.3039	111510
tjd	Ahvaz	IR		15	31.31901	48.6842	841145
tjg	Alīgūdarz	IR		23	33.40063	49.6949	91041
tjf	Khorramabad	IR		23	33.48778	48.35583	329825
tjh	Bandar-e Būshehr	IR		22	28.9684	50.8385	165377
tjk	Yasuj	IR		05	30.66824	51.58796	96786
tjj	Akbarābād	IR		07	29.2464	52.7793	98342
tjm	Shiraz	IR		07	29.61031	52.53113	1249942
tjn	Fasā	IR		07	28.9383	53.6482	98061
tjq	Sūrīān	IR		07	30.4551	53.651	0
tjp	Sirjan	IR		29	29.45137	55.6809	207645
tjs	Shahr-e Kord	IR		03	32.32556	50.86444	129153
tjr	Rafsanjān	IR		29	30.4067	55.9939	147680
tju	Isfahan	IR		28	32.65246	51.67462	1547164
tjt	Ābādeh	IR		07	31.1608	52.6506	56988
tjw	Yazd	IR		40	31.89722	54.3675	477905
tjv	Ardestān	IR		28	33.3761	52.3694	16058
tjx	Bāfq	IR		40	31.6035	55.40249	31215
gbm	Lorient	FR	56	53	47.75	-3.36667	58112
u2d	Linz	AT	401	04	48.30639	14.28611	181162
u2e	Vienna	AT	900	09	48.20849	16.37208	1691468
